Name,Nodes,SomaSurface,Stems,Bifurcations,Branches,Tips,OverallWidth,OverallHeight,OverallDepth,AverageDiameter,Length,Surface,Volume,MaxEuclideanDistance,MaxPathDistance,MaxBranchOrder,AverageContraction,AverageFragmentation,AverageParent-daughterRatio,AverageBifurcationAngleLocal,AverageBifurcationAngleRemote,HausdorffDimension
18458_00549,4195,12.5664,10,41,90,50,194.825,194.25,198.175,1.99952,4514.33,28364.4,14182.2,99.9965,155.901,7,0.908488,45.6,1,64.1451,53.1773,1.13108
18458_00550,3893,12.5664,11,45,99,55,178.0,178.475,188.125,1.99949,4361.75,27405.7,13702.8,99.9726,235.117,10,0.862627,38.3131,1,70.1005,71.269,1.10458
18458_00551,5441,12.5664,9,56,119,64,188.9,194.7,194.4,1.99963,5184.83,32577.2,16288.6,99.9984,257.584,12,0.909327,44.7143,1,75.1522,59.6424,1.07394
18458_00555,3155,12.5664,7,31,67,37,171.45,180.15,176.225,1.99937,2993.14,18806.4,9403.21,99.9633,145.787,8,0.891202,46.0746,1,69.2751,57.2377,1.12573
18458_00561,5472,12.5664,7,72,149,78,197.4,197.4,171.525,1.99963,5528.19,34734.7,17367.3,99.9939,149.697,8,0.919049,35.7181,1,61.9958,56.8961,1.11454
18458_00562,3916,12.5664,6,47,98,52,192.125,197.55,168.225,1.99949,3930.95,24698.9,12349.4,99.9688,145.816,7,0.915252,38.949,1,80.1701,58.7143,1.08913
18458_00564,2652,12.5664,5,33,69,37,158.875,155.675,173.1,1.99925,2775.24,17437.4,8718.69,99.9898,146.632,8,0.913822,37.4203,1,63.118,55.1248,1.14566
18458_00565,3565,12.5664,6,46,96,51,192.575,169.05,163.05,1.99944,4013.28,25216.2,12608.1,99.9863,168.237,8,0.905349,36.125,1,63.6088,65.7738,1.1447
18458_00567,3582,12.5664,8,45,96,52,194.65,164.6,193.225,1.99944,4041.99,25396.6,12698.3,99.9448,153.801,7,0.910478,36.3021,1,59.499,61.5358,1.08296
18458_00574,5280,12.5664,8,66,138,73,194.9,181.3,177.95,1.99962,5121.16,32177.2,16088.6,99.9974,157.619,10,0.912127,37.2536,1,79.3435,59.2552,1.11861
18458_00575,5334,12.5664,10,54,116,63,175.9,184.35,189.525,1.99963,4831.91,30359.8,15179.9,99.9904,409.24,9,0.890397,44.9741,1,71.8509,66.7759,1.12215
18458_00577,4655,12.5664,10,40,88,49,187.25,193.6,180.65,1.99957,4320.84,27148.6,13574.3,99.9988,153.375,9,0.900028,51.8864,1,64.2828,51.1372,1.11723
18458_00578,3441,12.5664,7,32,69,38,187.475,185.4,190.0,1.99942,3484.82,21895.8,10947.9,99.9786,146.616,7,0.909444,48.8551,1,60.9015,51.4495,1.11934
18458_00580,4797,12.5664,8,55,116,62,191.7,190.85,196.1,1.99958,4713.87,29618.1,14809.1,99.9975,142.308,8,0.912252,40.3448,1,65.3157,55.3111,1.09056
18458_00583,2468,12.5664,6,33,70,38,197.025,183.95,156.975,1.99919,2793.99,17555.2,8777.58,99.9939,181.822,7,0.926265,34.2429,1,55.4167,52.2784,1.10304
18458_00584,3022,12.5664,9,32,71,40,187.125,193.05,180.9,1.99934,3394.48,21328.1,10664.1,99.952,149.582,6,0.926388,41.5493,1,66.0714,66.3361,1.09033
18458_00585,3763,12.5664,9,48,103,56,191.225,179.525,182.15,1.99947,3879.67,24376.7,12188.3,99.9787,144.793,8,0.928111,35.5243,1,63.1819,56.8666,1.08013
18458_00586,4542,12.5664,7,58,121,64,197.125,156.675,193.275,1.99956,4647.59,29201.7,14600.8,99.9779,150.088,9,0.919117,36.5289,1,52.2518,52.7557,1.13378
18458_00612,4189,12.5664,4,47,96,50,181.525,167.525,178.275,1.99952,3537.17,22224.7,11112.3,99.9963,177.26,9,0.876846,42.625,1,71.6812,69.546,1.09933
18458_00614,4370,12.5664,5,37,77,41,155.275,191.425,183.975,1.99954,3398.32,21352.3,10676.1,99.9806,236.407,8,0.895237,55.7403,1,80.815,70.1787,1.13867
18458_00615,4029,12.5664,4,42,86,45,176.225,194.175,189.5,1.9995,3451.69,21687.6,10843.8,99.9669,149.601,8,0.907085,45.8372,1,73.914,63.2106,1.09678
18458_00616,3877,12.5664,2,36,72,37,177.25,186.8,177.175,1.99948,3136.15,19705.0,9852.5,99.9738,206.193,10,0.899768,52.8333,1,65.7822,68.3356,1.1234
18461_2985_x10744_y3095,3313,12.5664,7,66,137,72,194.15,185.1,180.975,1.9994,5448.83,34236.0,17118.0,99.9272,375.333,11,0.924281,23.1752,1,75.8529,66.2122,1.10711
18461_3220_x7596_y9465,2051,12.5664,8,39,84,46,183.75,197.775,187.825,1.99902,3213.46,20190.7,10095.4,99.9956,156.445,9,0.928964,23.4048,1,77.1944,59.7197,1.07624
18461_3871_x7813_y3857,2813,12.5664,7,58,121,64,193.975,183.725,194.876,1.99929,5121.3,32178.1,16089.0,99.9969,314.749,7,0.937787,22.2397,1,66.9871,61.8003,1.0773
18461_4178_x16825_y2713,2801,12.5664,7,58,121,64,193.35,187.65,165.1,1.99929,4462.16,28036.6,14018.3,100.0,378.853,10,0.924477,22.1405,1,84.5108,65.4224,1.09535
18461_4233_x19011_y2874,3413,12.5664,9,67,141,75,185.55,193.5,190.575,1.99941,5403.45,33950.9,16975.4,99.984,281.412,8,0.938104,23.1986,1,76.787,59.2763,1.08104
18461_4388_x5599_y5781,2705,12.5664,8,49,104,56,186.25,187.025,168.375,1.99926,4755.28,29878.3,14939.1,99.999,368.57,8,0.920323,25.0,1,67.0457,70.4826,1.0928
18461_4410_x23856_y6531,3693,12.5664,4,74,150,77,179.175,196.675,190.375,1.99946,5582.02,35072.8,17536.4,99.9872,595.544,22,0.93866,23.6133,1,79.9123,76.501,1.08061
18461_4545_x5749_y4914,3074,12.5664,6,58,120,63,192.325,188.85,197.801,1.99935,5021.39,31550.3,15775.2,99.9921,315.757,7,0.932959,24.6083,1,71.322,64.9829,1.07677
18461_4862_x17603_y2198,2745,12.5664,7,43,91,49,183.8,188.15,190.4,1.99927,3928.41,24682.9,12341.5,99.9888,290.999,7,0.92955,29.1538,1,70.9088,67.3766,1.06562
18461_5025_x23630_y4542,2634,12.5664,9,55,117,63,183.45,191.025,159.1,1.99924,4207.79,26438.3,13219.1,99.9767,156.835,9,0.941486,21.5043,1,71.767,60.0677,1.07731
18461_6043_x11080_y1667,2422,12.5664,7,39,83,45,180.5,178.375,190.45,1.99917,3902.61,24520.8,12260.4,99.9938,366.602,8,0.911884,28.1687,1,82.4376,72.109,1.073
18461_7132_x6338_y3287,1372,12.5664,6,23,50,28,188.575,165.85,160.075,1.99854,2458.29,15445.9,7722.93,99.9798,277.773,5,0.91617,26.42,1,62.8063,57.4312,1.04681
18462_00005,1530,12.5664,5,18,39,22,151.625,191.075,152.525,1.99869,2145.45,13480.3,6740.14,99.9314,274.228,6,0.862633,38.2051,1,88.6182,74.4535,1.04885
18462_00007,1112,12.5664,7,16,37,22,142.0,189.125,165.25,1.9982,1967.95,12365.0,6182.5,99.9596,175.527,7,0.889536,29.027,1,63.0529,66.6966,1.06592
18462_00009,1663,12.5664,5,22,47,26,122.625,168.25,180.25,1.9988,2541.59,15969.3,7984.64,99.9733,399.632,9,0.910628,34.3617,1,76.1546,63.9112,1.07326
18462_00012,3190,12.5664,14,32,76,45,170.65,195.7,187.825,1.99937,4004.41,25160.4,12580.2,99.9729,143.132,5,0.885742,40.9605,1,75.0064,61.558,1.08627
18462_00013,2706,12.5664,10,39,86,48,190.025,195.875,168.075,1.99926,3971.85,24955.9,12477.9,99.956,137.617,7,0.926057,30.4535,1,64.0783,55.0496,1.08055
18462_00014,1740,12.5664,8,25,56,32,187.875,191.85,139.525,1.99885,2692.34,16916.5,8458.24,99.9958,124.033,5,0.92148,30.0536,1,61.6529,53.7913,1.09122
18462_00015,2289,12.5664,10,34,76,43,189.45,192.175,170.3,1.99913,3522.51,22132.6,11066.3,99.937,141.041,7,0.912822,29.1053,1,79.3183,56.0785,1.10066
18462_00016,2310,12.5664,7,39,83,45,177.25,181.875,185.6,1.99913,3444.28,21641.0,10820.5,99.9268,136.109,8,0.911674,26.8193,1,69.513,52.4168,1.0806
18462_00017,1799,12.5664,8,27,60,34,195.325,185.025,165.95,1.99889,2895.69,18194.1,9097.06,99.9186,142.192,6,0.896778,28.9667,1,73.9327,47.7051,1.10685
18462_00018,2243,12.5664,7,36,77,42,197.25,186.1,166.625,1.99911,3639.68,22868.8,11434.4,99.9725,172.988,7,0.91548,28.1169,1,78.853,63.3656,1.094
18462_00019,2644,12.5664,10,38,84,47,179.35,174.75,187.325,1.99924,3862.89,24271.2,12135.6,99.9951,136.608,8,0.917786,30.4643,1,87.2071,63.9574,1.10262
18462_00020,1770,12.5664,10,23,54,32,191.3,195.125,154.375,1.99887,2637.02,16568.9,8284.45,99.9668,142.044,6,0.920904,31.7593,1,76.6352,63.1728,1.07959
18462_00021,1736,12.5664,7,27,59,33,186.775,192.525,108.925,1.99885,2641.25,16595.4,8297.72,99.8712,133.725,6,0.916808,28.4068,1,78.3962,58.45,1.11726
18462_00022,1987,12.5664,6,39,82,44,178.425,192.825,103.2,1.99899,3028.83,19030.7,9515.36,99.998,289.923,8,0.933746,23.2195,1,74.7851,57.9679,1.14337
18462_00023,3428,12.5664,13,50,111,62,194.525,186.55,183.05,1.99942,5072.58,31872.0,15936.0,99.9678,147.982,6,0.937101,29.8739,1,66.2252,53.745,1.11784
18462_00024,2646,12.5664,6,49,102,54,176.725,178.475,152.0,1.99924,3822.41,24016.9,12008.4,99.9212,161.001,7,0.934064,24.9314,1,74.782,60.5854,1.13029
18462_00025,2821,12.5664,6,38,80,43,169.225,185.15,160.525,1.99929,3483.96,21890.4,10945.2,99.9922,167.831,9,0.916697,34.25,1,66.0769,65.9466,1.08713
18462_00026,3035,12.5664,7,40,85,46,191.149,178.1,175.674,1.99934,4041.18,25391.5,12695.8,99.9642,171.794,8,0.914873,34.6941,1,65.2635,60.4934,1.10253
18462_00027,2805,12.5664,6,50,104,55,193.975,185.525,168.575,1.99929,4383.66,27543.3,13771.7,99.9829,163.008,8,0.940949,25.9615,1,75.3453,56.9014,1.12817
18462_00028,3161,12.5664,10,48,104,57,195.775,184.275,194.675,1.99937,4814.21,30248.6,15124.3,99.9858,149.924,10,0.926881,29.3846,1,67.8169,58.7084,1.09979
18462_00029,4972,12.5664,5,79,161,83,185.775,190.775,190.325,1.9996,5453.67,34266.4,17133.2,99.9839,152.921,11,0.927924,29.8758,1,59.3513,59.6062,1.12271
18462_00030,4467,12.5664,11,58,125,68,194.65,198.925,180.125,1.99955,5600.51,35189.1,17594.5,99.9954,157.16,8,0.922851,34.728,1,58.6332,51.4787,1.1016
18462_00031,4697,12.5664,13,72,155,84,194.325,185.125,193.0,1.99957,6344.24,39862.1,19931.0,99.9876,142.97,7,0.939589,29.2968,1,66.3378,53.0964,1.09195
18462_00032,5339,12.5664,6,87,178,92,169.174,184.325,193.675,1.99963,5303.68,33324.0,16662.0,99.9973,265.863,12,0.929461,28.9888,1,68.9836,60.3315,1.1424
18462_00035,1455,12.5664,5,20,43,24,149.85,156.525,171.95,1.99863,2130.58,13386.8,6693.42,99.9345,204.626,6,0.861052,32.814,1,79.2425,81.912,1.07571
18462_00038,1005,12.5664,6,19,42,24,126.875,177.6,115.25,1.99801,1607.92,10102.9,5051.43,99.9775,261.83,8,0.876763,22.9048,1,77.7663,62.0414,1.13348
18462_00040,2475,12.5664,8,35,76,42,164.575,188.425,165.375,1.99919,3617.57,22729.8,11364.9,99.9759,147.515,7,0.913783,31.5526,1,72.4532,61.5945,1.08549
18462_00041,2065,12.5664,8,26,58,33,187.625,167.35,181.325,1.99903,3077.9,19339.0,9669.5,99.905,141.392,5,0.886915,34.5862,1,75.5441,56.683,1.08727
18462_00042,2151,12.5664,7,28,61,34,183.675,185.275,158.35,1.99907,2998.61,18840.8,9420.4,99.9868,153.511,5,0.908133,34.2459,1,68.3077,52.3079,1.08
18462_00043,1799,12.5664,4,27,56,30,179.125,192.65,150.05,1.99889,2823.66,17741.6,8870.8,99.9689,472.873,8,0.874206,31.1071,1,71.664,80.5743,1.07185
18462_00044,2191,12.5664,11,27,63,37,183.3,192.9,195.3,1.99909,3345.36,21019.5,10509.8,99.9914,150.393,8,0.912196,33.7619,1,64.8001,56.0951,1.07697
18462_00045,3149,12.5664,10,47,102,56,156.55,192.75,194.4,1.99936,4275.65,26864.7,13432.3,99.9926,132.671,8,0.936226,29.8627,1,68.2939,55.2814,1.12162
18462_00048,1600,12.5664,6,23,50,28,195.95,197.675,184.925,1.99875,2763.11,17361.1,8680.55,99.9895,361.205,5,0.904023,30.98,1,73.1494,72.1811,1.06423
18462_00049,1749,12.5664,7,32,69,38,194.1,177.875,186.2,1.99886,2835.5,17816.0,8908.0,99.9405,208.06,6,0.932993,24.3333,1,70.0685,60.2166,1.07544
18462_00050,1108,12.5664,6,16,36,21,192.725,155.425,183.975,1.99819,1865.34,11720.3,5860.14,99.8983,138.82,7,0.917508,29.75,1,64.0736,68.4799,1.05697
18462_00051,2413,12.5664,11,35,79,45,186.75,183.875,179.725,1.99917,3714.87,23341.2,11670.6,99.9887,159.302,6,0.905972,29.5316,1,51.5449,56.5446,1.09214
18462_00052,2357,12.5664,8,34,74,41,194.05,180.7,190.875,1.99915,3528.03,22167.3,11083.6,99.9517,133.117,6,0.921365,30.8378,1,59.7832,53.0949,1.0765
18462_00053,3050,12.5664,9,49,105,57,190.925,195.725,160.075,1.99934,4392.51,27598.9,13799.5,99.9924,149.756,6,0.941923,28.0381,1,46.4203,46.229,1.11247
18462_00054,3311,12.5664,8,52,110,59,190.35,197.625,157.075,1.9994,4387.4,27566.9,13783.4,99.9988,135.015,6,0.932395,29.0909,1,64.3001,47.4554,1.10101
18462_00055,1836,12.5664,6,29,62,34,140.9,192.5,177.525,1.99891,2628.35,16514.4,8257.2,99.9713,133.622,6,0.932366,28.5968,1,62.9382,46.4216,1.10939
18462_00056,3301,12.5664,7,51,107,57,175.5,189.1,185.05,1.99939,4080.4,25637.9,12818.9,99.9897,129.176,8,0.941352,29.8411,1,55.8669,52.1153,1.09577
18462_00057,1226,12.5664,6,18,40,23,183.025,167.525,113.325,1.99837,1915.52,12035.6,6017.78,99.722,149.99,6,0.907931,29.625,1,66.6935,64.7301,1.09611
18462_00058,2980,12.5664,10,42,92,51,169.175,192.6,184.675,1.99933,3888.38,24431.4,12215.7,99.9847,161.708,8,0.914413,31.3804,1,69.9622,54.5239,1.10872
18462_00059,3520,12.5664,7,56,117,62,183.4,196.2,191.15,1.99943,4603.86,28926.9,14463.4,99.9793,140.671,7,0.942667,29.0769,1,72.546,58.3308,1.08384
18462_00060,3475,12.5664,9,50,107,58,196.15,193.525,163.4,1.99942,4406.58,27687.4,13843.7,99.9827,150.597,9,0.921821,31.4673,1,66.6101,60.3842,1.10867
18462_00061,4412,12.5664,8,70,146,77,187.475,198.05,161.35,1.99955,5500.26,34559.1,17279.6,99.9298,153.822,10,0.944447,29.2123,1,59.4367,57.1075,1.12539
18462_00062,3727,12.5664,8,60,126,67,197.275,180.225,195.625,1.99946,5143.05,32314.7,16157.4,99.9969,152.962,14,0.930612,28.5714,1,72.8638,52.1847,1.14761
18462_00063,3719,12.5664,9,75,157,83,195.75,146.425,180.025,1.99946,4727.9,29706.2,14853.1,99.9959,157.395,11,0.925647,22.6815,1,69.3658,60.3585,1.14676
18463_00001,2262,12.5664,6,61,126,66,192.75,193.175,175.575,1.99912,4715.56,29628.7,14814.4,99.9483,162.757,11,0.948473,16.9444,1,74.3878,64.049,1.13679
18463_00003,3102,12.5664,10,45,98,54,185.625,189.875,186.075,1.99936,4490.91,28217.2,14108.6,99.9941,173.91,9,0.926824,30.6429,1,83.2088,62.4882,1.10704
18463_00004,1110,12.5664,3,21,43,23,147.075,77.125,189.825,1.9982,1736.33,10909.7,5454.84,99.7872,178.979,7,0.855931,24.7907,1,94.2441,86.3571,1.12558
18463_00005,2183,12.5664,6,27,58,32,190.95,159.775,182.475,1.99908,3537.9,22229.3,11114.6,99.9197,676.693,9,0.874563,36.6207,1,69.6276,88.8897,1.09185
18463_00007,1228,12.5664,4,20,42,23,186.75,118.025,176.875,1.99837,1840.31,11563.0,5781.5,99.8837,381.145,7,0.903323,28.2143,1,75.0153,78.2799,1.063
18463_00010,1747,12.5664,4,29,60,32,166.225,188.275,158.825,1.99886,2753.11,17298.3,8649.15,99.9857,487.488,11,0.905959,28.1,1,78.2652,85.5775,1.07304
18463_00011,1002,12.5664,6,12,28,17,196.975,144.925,154.125,1.998,1636.5,10282.4,5141.2,99.9539,180.975,4,0.892798,34.75,1,77.2221,94.3946,1.0466
18463_00012,1392,12.5664,5,28,59,32,141.675,173.25,122.9,1.99856,2350.62,14769.4,7384.68,99.9425,144.496,6,0.909804,22.5763,1,64.2081,54.6875,1.18437
18463_00013,3380,12.5664,10,48,104,57,187.575,187.275,193.825,1.99941,4690.06,29468.5,14734.3,99.9898,138.109,8,0.912253,31.4904,1,60.2128,50.6966,1.13525
18463_00014,1806,12.5664,4,34,70,37,149.749,165.5,122.475,1.99889,2684.01,16864.1,8432.05,99.9681,205.838,8,0.890873,24.7857,1,66.4118,66.9213,1.15089
18463_00015,2216,12.5664,8,51,108,58,193.9,184.575,164.45,1.9991,4235.63,26613.3,13306.6,99.9791,135.537,7,0.923163,19.5093,1,73.4041,63.6524,1.13089
18463_00016,3503,12.5664,10,64,136,73,189.9,193.575,193.125,1.99943,5871.72,36893.1,18446.6,99.9671,155.52,7,0.937313,24.75,1,59.5865,56.1348,1.10597
18463_00018,2114,12.5664,10,45,98,54,192.675,195.325,172.375,1.99905,4186.64,26305.4,13152.7,99.981,154.095,6,0.923545,20.5612,1,65.5576,62.2111,1.10626
18463_00019,2352,12.5664,8,43,92,50,195.775,189.875,192.076,1.99915,4060.27,25511.4,12755.7,99.9821,397.563,9,0.913076,24.5543,1,79.7103,66.5009,1.08852
18463_00020,2393,12.5664,4,40,82,43,175.35,157.925,188.25,1.99916,4021.1,25265.3,12632.6,99.9636,420.093,10,0.874621,28.1707,1,83.8254,96.3952,1.13306
18463_00021,2709,12.5664,6,56,116,61,192.025,179.25,195.825,1.99926,4632.76,29108.5,14554.2,99.9765,463.735,10,0.898082,22.3448,1,77.0185,77.5124,1.09997
18463_00024,1669,12.5664,5,23,49,27,173.125,193.8,191.575,1.9988,2541.46,15968.4,7984.22,99.9856,633.494,6,0.883058,33.0408,1,55.6776,73.4449,1.07493
18463_00027,1810,12.5664,7,32,69,38,182.925,176.7,157.025,1.9989,2916.42,18324.4,9162.22,99.9498,133.776,7,0.93761,25.2174,1,65.7444,47.5751,1.09459
18463_00028,2851,12.5664,9,51,109,59,195.575,195.8,165.35,1.9993,4820.93,30290.8,15145.4,99.9587,134.517,7,0.947321,25.1468,1,57.3515,49.7983,1.11707
18463_00029,4167,12.5664,9,75,157,83,195.8,192.15,196.575,1.99952,5923.32,37217.3,18608.7,99.9924,135.175,8,0.938897,25.535,1,58.5339,53.2157,1.08227
18463_00031,2576,12.5664,9,34,75,42,143.3,182.2,192.775,1.99922,3372.62,21190.8,10595.4,99.9956,138.307,6,0.922625,33.3333,1,61.8613,55.2347,1.12508
18463_00032,2341,12.5664,7,34,73,40,183.95,173.975,142.151,1.99915,3503.0,22010.0,11005.0,99.9603,135.863,8,0.909755,31.0548,1,75.03,61.0286,1.0806
18463_00034,1873,12.5664,8,29,64,36,178.624,174.275,117.6,1.99893,2900.72,18225.8,9112.88,99.9974,125.853,6,0.928639,28.25,1,74.0045,52.7798,1.17137
18463_00036,3305,12.5664,4,62,126,65,197.025,186.2,164.1,1.99939,5141.66,32306.0,16153.0,99.9754,150.863,9,0.939656,25.2222,1,71.3072,54.6262,1.12127
18463_00037,2757,12.5664,12,40,90,51,174.375,190.65,192.15,1.99927,4415.37,27742.6,13871.3,99.9617,131.44,6,0.932182,29.6222,1,67.2762,48.7931,1.09665
18463_00038,2460,12.5664,6,42,88,47,175.076,166.75,177.0,1.99919,3689.86,23184.0,11592.0,99.9665,130.366,8,0.927716,26.9432,1,74.7465,52.4473,1.10835
18463_00039,3414,12.5664,7,55,115,61,166.55,195.375,195.475,1.99941,4322.82,27161.1,13580.5,99.9845,137.674,12,0.930181,28.6783,1,56.5866,57.7171,1.1017
18463_00040,2692,12.5664,9,37,81,45,191.025,194.775,172.3,1.99926,4016.6,25237.0,12618.5,99.9818,152.309,8,0.898691,32.2222,1,72.1971,52.0725,1.09562
18463_00041,3279,12.5664,11,55,119,65,190.275,195.1,195.85,1.99939,4639.63,29151.7,14575.8,99.9686,219.1,10,0.937882,26.5462,1,64.8803,54.082,1.07873
18463_00042,2966,12.5664,3,48,97,50,164.825,184.825,184.15,1.99933,3459.04,21733.8,10866.9,99.9589,345.653,8,0.912261,29.567,1,53.5912,61.9546,1.09976
18463_00045,4455,12.5664,6,67,138,72,171.25,194.525,196.3,1.99955,5557.48,34918.7,17459.4,99.9853,167.465,10,0.925519,31.2754,1,60.4977,56.1751,1.12433
18463_00046,2480,12.5664,4,41,84,44,156.15,183.725,193.7,1.99919,3375.78,21210.7,10605.3,99.9921,277.992,14,0.935549,28.5119,1,79.5029,72.8521,1.10093
18463_00047,4176,12.5664,6,79,162,84,183.375,195.5,186.425,1.99952,5353.91,33639.6,16819.8,99.9581,153.686,11,0.939347,24.7716,1,49.9667,54.9292,1.09212
18463_00051,1860,12.5664,5,28,59,32,183.825,194.1,129.65,1.99892,3006.96,18893.3,9446.63,99.921,339.217,9,0.912307,30.5085,1,66.1417,83.5077,1.0987
18463_00052,3760,12.5664,6,59,122,64,171.95,192.0,194.875,1.99947,4476.65,28127.6,14063.8,99.994,152.824,8,0.920551,29.8115,1,47.7785,55.0859,1.07875
18463_00054,3415,12.5664,6,57,118,62,177.05,188.2,195.4,1.99941,4514.99,28368.5,14184.3,99.9937,151.497,8,0.923555,27.9322,1,61.7846,50.2087,1.10689
18463_00055,4931,12.5664,6,74,152,79,188.375,193.625,196.725,1.99959,6087.32,38247.8,19123.9,99.9914,153.581,11,0.93898,31.4342,1,55.3047,55.6504,1.09077
18463_00056,2479,12.5664,5,45,93,49,171.55,191.075,185.7,1.99919,3084.5,19380.5,9690.25,99.9667,173.284,8,0.924842,25.6452,1,56.8987,58.3739,1.07733
18463_00057,1274,12.5664,5,26,55,30,122.8,170.25,158.675,1.99843,2125.84,13357.1,6678.53,99.9307,137.141,6,0.91803,22.1455,1,66.4523,53.4287,1.08806
18463_00058,1688,12.5664,7,25,55,31,163.325,172.0,145.75,1.99882,2709.23,17022.6,8511.29,99.8608,143.835,6,0.882787,29.6727,1,62.202,58.9094,1.10382
18463_00061,3726,12.5664,8,74,154,81,197.5,197.625,191.2,1.99946,5446.32,34220.2,17110.1,99.9933,141.431,9,0.943991,23.1883,1,59.7324,49.4391,1.10309
18463_00062,1971,12.5664,9,34,75,42,192.301,173.0,197.1,1.99899,3578.79,22486.2,11243.1,99.9626,154.165,7,0.903228,25.2667,1,70.7711,59.6208,1.11162
18463_00066,2572,12.5664,8,40,86,47,167.9,192.175,190.25,1.99922,3909.42,24563.6,12281.8,99.9991,140.933,7,0.920402,28.8953,1,63.6728,55.1821,1.09239
18463_00067,2873,12.5664,9,49,105,57,181.625,185.675,187.25,1.9993,4449.96,27959.9,13980.0,99.9983,143.961,7,0.930186,26.3524,1,63.5618,49.7258,1.13286
18463_00068,3368,12.5664,12,49,108,60,188.8,195.3,187.65,1.99941,4903.19,30807.6,15403.8,99.9919,146.612,8,0.918092,30.1759,1,73.4583,51.9861,1.09925
18463_00069,2738,12.5664,10,39,86,48,176.25,196.375,187.75,1.99927,4035.52,25355.9,12678.0,99.9374,135.479,7,0.934456,30.8256,1,58.8276,49.9849,1.08999
18463_00071,2926,12.5664,8,45,96,52,193.525,195.125,178.175,1.99932,4444.78,27927.4,13963.7,99.9908,136.774,7,0.922582,29.4688,1,66.1895,57.4586,1.13326
18463_00072,2192,12.5664,9,41,89,49,192.426,184.3,184.275,1.99909,4121.4,25895.5,12947.8,99.9856,151.64,8,0.931642,23.618,1,67.7961,58.3244,1.09557
18463_00073,3942,12.5664,7,66,137,72,188.7,187.95,192.15,1.99949,5423.27,34075.4,17037.7,99.9693,268.289,8,0.936222,27.7664,1,67.5112,54.3692,1.12632
18463_00074,1601,12.5664,5,24,51,28,185.7,152.15,162.675,1.99875,2329.22,14634.9,7317.47,99.9675,144.577,7,0.889032,30.3725,1,61.665,73.6611,1.04731
18463_00075,2493,12.5664,7,41,87,47,140.475,187.175,196.65,1.9992,3780.33,23752.5,11876.3,99.9856,434.377,9,0.884749,27.6437,1,78.8206,71.1365,1.11511
18464_00004,7140,12.5664,6,70,144,75,198.525,193.3,176.8,1.99972,6161.06,38711.1,19355.5,99.9354,553.769,11,0.86888,48.5764,1,70.7021,79.6021,1.12765
18464_00009,2145,12.5664,4,24,50,27,193.4,173.65,187.25,1.99907,2279.55,14322.8,7161.4,99.9723,149.39,7,0.890858,41.88,1,55.2488,68.0501,1.08962
18464_00010,3663,12.5664,6,45,94,50,192.175,189.675,150.5,1.99945,4210.4,26454.7,13227.4,99.9293,379.539,9,0.873934,37.9574,1,66.5238,74.2435,1.09942
18464_00016,3556,12.5664,5,40,83,44,170.05,195.8,183.6,1.99944,3805.72,23912.1,11956.0,99.9971,287.798,8,0.865878,41.8313,1,70.7792,82.6102,1.08616
18464_00029,5822,12.5664,6,47,98,52,185.274,189.25,140.0,1.99966,4395.87,27620.0,13810.0,99.9606,303.232,12,0.882082,58.398,1,62.711,72.6634,1.19207
18464_00031,6744,12.5664,8,73,152,80,180.8,188.725,132.675,1.9997,6264.01,39358.0,19679.0,99.9985,161.697,9,0.900324,43.3618,1,61.3299,58.5564,1.16626
18464_00042,3370,12.5664,10,30,68,39,186.65,179.45,152.5,1.99941,3310.19,20798.5,10399.3,99.9946,150.73,7,0.88059,48.5441,1,55.8761,58.1304,1.12024
18464_00044,4088,12.5664,8,37,80,44,196.099,179.05,164.975,1.99951,3822.12,24015.1,12007.5,99.9542,144.443,7,0.904529,50.0875,1,67.7653,56.6381,1.10719
18464_00045,4228,12.5664,10,33,74,42,192.875,181.7,175.725,1.99953,4056.57,25488.2,12744.1,99.9964,167.874,6,0.879811,56.1216,1,64.9713,57.7747,1.12023
18464_00046,4054,12.5664,8,34,74,41,188.775,167.825,165.35,1.99951,3822.55,24017.8,12008.9,99.9881,167.755,7,0.872538,53.7703,1,59.6825,62.2867,1.13848
18464_00047,2772,12.5664,7,28,61,34,195.425,193.125,119.475,1.99928,3015.32,18945.8,9472.89,99.9805,151.207,6,0.899033,44.4262,1,57.0155,47.5911,1.11801
18464_00048,4574,12.5664,6,45,94,50,190.2,191.3,171.8,1.99956,4245.02,26672.3,13336.1,99.9948,192.382,9,0.867834,47.6489,1,58.0894,62.1458,1.09348
18464_00049,2551,12.5664,8,25,56,32,195.075,194.875,110.75,1.99922,2909.05,18278.1,9139.04,99.9435,144.554,6,0.878269,44.5357,1,74.0601,57.9795,1.15396
18464_00052,3982,12.5664,8,34,74,41,183.5,195.9,182.525,1.9995,3688.09,23173.0,11586.5,99.9952,153.125,6,0.874523,52.7973,1,62.6586,61.5637,1.11478
18464_00061,3124,12.5664,5,42,87,46,187.25,192.05,186.375,1.99936,3409.74,21424.0,10712.0,99.9686,380.065,9,0.860529,34.8966,1,67.5689,72.681,1.0932
18464_00074,6164,12.5664,8,52,110,59,195.975,192.25,186.475,1.99968,4793.04,30115.6,15057.8,99.9872,155.077,8,0.910302,55.0273,1,54.1448,52.0917,1.09977
